source_lon,source_lat,theta_rad,boundary_radius
116.5000000000,39.9000000000,4.712388980385,0.751943885498
116.5999940000,39.9000000000,4.900783186475,0.711196833292
116.6000000000,39.9000000000,4.900794225196,0.711198397319
116.6999940000,39.9000000000,5.076690469032,0.706008132492
116.7000000000,39.9000000000,5.076700456713,0.706002198169
116.8000000000,39.9000000000,5.231965613766,0.617682495769
115.5000000000,39.9000020000,3.624626495450,0.848361611310
115.5999940000,39.9000020000,3.669227263585,0.868569561290
115.6000000000,39.9000020000,3.669230163690,0.868571568237
115.6999940000,39.9000020000,3.721885046300,0.965533737865
115.7000000000,39.9000020000,3.721888485179,0.965536514840
115.8000000000,39.9000020000,3.784611830495,0.962998554363
115.8000060000,39.9000020000,3.784615943645,0.963000121052
115.9000000000,39.9000020000,3.859925046633,0.999527708668
115.9000060000,39.9000020000,3.859930001750,0.999524707247
116.0000000000,39.9000020000,3.950874727937,0.961988241104
116.0999940000,39.9000020000,4.060820887305,0.957204723716
116.1000000000,39.9000020000,4.060828120179,0.957208471721
116.1999940000,39.9000020000,4.192801572330,0.844461156004
116.2000000000,39.9000020000,4.192810192063,0.844463507496
116.3000000000,39.9000020000,4.348075839446,0.769433628392
116.3000060000,39.9000020000,4.348085827164,0.769429201340
116.4000000000,39.9000020000,4.523982815679,0.821669423087
116.4000060000,39.9000020000,4.523993854452,0.821672462019
116.5000000000,39.9000020000,4.712388980385,0.751943885498
116.5999940000,39.9000020000,4.900784106317,0.711196963617
116.6000000000,39.9000020000,4.900795145090,0.711198527658
116.6999940000,39.9000020000,5.076692133605,0.706007143450
116.7000000000,39.9000020000,5.076702121324,0.706001209133
116.8000000000,39.9000020000,5.231967768707,0.617682674103
116.8000060000,39.9000020000,5.231976388439,0.617683387466
116.9000060000,39.9000020000,5.363957073465,0.350286962155
115.4000000000,40.0000000000,3.485019629823,0.851454613487
115.5000000000,40.0000000000,3.516359310214,0.870933450530
115.5999940000,40.0000000000,3.553634172096,0.882349085560
115.6000000000,40.0000000000,3.553636618511,0.882346767162
115.6999940000,40.0000000000,3.598572356620,0.853931119729
115.7000000000,40.0000000000,3.598575326344,0.853930447627
115.8000000000,40.0000000000,3.653555637223,0.857962677608
115.8000060000,40.0000000000,3.653559297916,0.857965100487
115.9000000000,40.0000000000,3.721891159879,0.965538674742
115.9000060000,40.0000000000,3.721895745118,0.965542377500
116.0000000000,40.0000000000,3.808179837505,0.972331681659
116.0999940000,40.0000000000,3.918610364598,0.995731512735
116.1000000000,40.0000000000,3.918617863489,0.995731264904
116.1999940000,40.0000000000,4.060821289176,0.957204931960
116.2000000000,40.0000000000,4.060830932975,0.957209929307
116.3000000000,40.0000000000,4.242009131217,0.810983006561
116.3000060000,40.0000000000,4.242021251381,0.810978148567
116.4000000000,40.0000000000,4.463440704676,0.792947658365
116.4000060000,40.0000000000,4.463455032084,0.792981225082
116.5000000000,40.0000000000,4.712388980385,0.751943885498
116.5999940000,40.0000000000,4.961322928685,0.713098753394
116.6000000000,40.0000000000,4.961337256093,0.713096251754
116.6999940000,40.0000000000,5.182756709389,0.672026597553
116.7000000000,40.0000000000,5.182768829552,0.671954853193
116.8000000000,40.0000000000,5.363947027794,0.350289541439
116.8000060000,40.0000000000,5.363956671594,0.350287065337
116.9000000000,40.0000000000,5.506160097281,0.366369826723
116.9000060000,40.0000000000,5.506167596172,0.366371773559
117.0000000000,40.0000000000,5.616598123265,0.400050360143
115.5000000000,40.1000000000,3.398056330853,0.589723786471
115.5999940000,40.1000000000,3.425117181024,0.742803170783
115.6000000000,40.1000000000,3.425118971507,0.742805457917
115.6999940000,40.1000000000,3.458351061997,0.811545987414
115.7000000000,40.1000000000,3.458353281930,0.811552333560
115.8000000000,40.1000000000,3.500035775837,0.860572386072
115.8000060000,40.1000000000,3.500038591746,0.860574132462
115.9000000000,40.1000000000,3.553637230116,0.882346187564
115.9000060000,40.1000000000,3.553640899794,0.882342709953
116.0000000000,40.1000000000,3.624629580414,0.848360990174
116.0999940000,40.1000000000,3.721885046335,0.965533737893
116.1000000000,40.1000000000,3.721891924077,0.965539291858
116.1999940000,40.1000000000,3.859918852871,0.999531460422
116.2000000000,40.1000000000,3.859928762947,0.999525457612
116.3000000000,40.1000000000,4.060831736628,0.957210345760
116.3000060000,40.1000000000,4.060846202587,0.957217842197
116.4000000000,40.1000000000,4.348078336356,0.769432521626
116.4000060000,40.1000000000,4.348098311757,0.769423667729
116.5000000000,40.1000000000,4.712388980385,0.751943885498
116.5999940000,40.1000000000,5.076679649013,0.706014561554
116.6000000000,40.1000000000,5.076699624414,0.706002692685
116.6999940000,40.1000000000,5.363931758183,0.350293462141
116.7000000000,40.1000000000,5.363946224142,0.350289747785
116.8000000000,40.1000000000,5.564849197822,0.382945868597
116.8000060000,40.1000000000,5.564859107898,0.382948907336
116.9000000000,40.1000000000,5.702886036692,0.473219525906
116.9000060000,40.1000000000,5.702892914435,0.473220698525
117.0000000000,40.1000000000,5.800148380355,0.500489156112
117.0999940000,40.1000000000,5.871137060975,0.564343836020
